date_recorded,clip_num,id,annotation_providing_instrument,action,action_taking_instrument,start,clip_duration,performer_id
03-25-2026,Clip2,03-25-2026-Clip2,trumpet,initiation,trombone,0:01.000,634.3833333333333,5
03-25-2026,Clip2,03-25-2026-Clip2,trumpet,agreement,trumpet,0:03.248,634.3833333333333,5
03-25-2026,Clip2,03-25-2026-Clip2,trumpet,initiation,trumpet,0:32.947,634.3833333333333,5
03-25-2026,Clip2,03-25-2026-Clip2,trumpet,agreement,trombone,0:34.368,634.3833333333333,5
03-25-2026,Clip2,03-25-2026-Clip2,trumpet,initiation,trumpet,0:57.111,634.3833333333333,5
03-25-2026,Clip2,03-25-2026-Clip2,trumpet,initiation,trumpet,1:30.951,634.3833333333333,5
03-25-2026,Clip2,03-25-2026-Clip2,trumpet,agreement,trombone,1:30.984,634.3833333333333,5
03-25-2026,Clip2,03-25-2026-Clip2,trumpet,initiation,trombone,2:19.646,634.3833333333333,5
03-25-2026,Clip2,03-25-2026-Clip2,trumpet,agreement,trumpet,2:21.810,634.3833333333333,5
03-25-2026,Clip2,03-25-2026-Clip2,trumpet,initiation,trumpet,4:10.425,634.3833333333333,5
03-25-2026,Clip2,03-25-2026-Clip2,trumpet,initiation,trumpet,4:33.642,634.3833333333333,5
03-25-2026,Clip2,03-25-2026-Clip2,trumpet,agreement,trombone,4:44.635,634.3833333333333,5
03-25-2026,Clip2,03-25-2026-Clip2,trumpet,initiation,trumpet,5:33.907,634.3833333333333,5
03-25-2026,Clip2,03-25-2026-Clip2,trumpet,agreement,trombone,5:35.320,634.3833333333333,5
03-25-2026,Clip2,03-25-2026-Clip2,trumpet,initiation,trombone,6:15.655,634.3833333333333,5
03-25-2026,Clip2,03-25-2026-Clip2,trumpet,agreement,trumpet,6:24.540,634.3833333333333,5
03-25-2026,Clip2,03-25-2026-Clip2,trumpet,initiation,trombone,6:56.905,634.3833333333333,5
03-25-2026,Clip2,03-25-2026-Clip2,trumpet,agreement,trumpet,6:59.363,634.3833333333333,5
03-25-2026,Clip2,03-25-2026-Clip2,trumpet,initiation,trombone,9:21.410,634.3833333333333,5
03-25-2026,Clip2,03-25-2026-Clip2,trumpet,agreement,trumpet,9:23.214,634.3833333333333,5
03-25-2026,Clip3,03-25-2026-Clip3,trombone,initiation,trumpet,0:01.031,576.0333333333333,2
03-25-2026,Clip3,03-25-2026-Clip3,trombone,agreement,trombone,0:05.521,576.0333333333333,2
03-25-2026,Clip3,03-25-2026-Clip3,trombone,initiation,trumpet,1:01.880,576.0333333333333,2
03-25-2026,Clip3,03-25-2026-Clip3,trombone,agreement,trombone,1:03.776,576.0333333333333,2
03-25-2026,Clip3,03-25-2026-Clip3,trombone,initiation,trumpet,1:34.061,576.0333333333333,2
03-25-2026,Clip3,03-25-2026-Clip3,trombone,initiation,trombone,1:38.021,576.0333333333333,2
03-25-2026,Clip3,03-25-2026-Clip3,trombone,initiation,trumpet,1:53.832,576.0333333333333,2
03-25-2026,Clip3,03-25-2026-Clip3,trombone,agreement,trombone,1:56.482,576.0333333333333,2
03-25-2026,Clip3,03-25-2026-Clip3,trombone,initiation,trombone,3:04.831,576.0333333333333,2
03-25-2026,Clip3,03-25-2026-Clip3,trombone,initiation,trumpet,3:54.442,576.0333333333333,2
03-25-2026,Clip3,03-25-2026-Clip3,trombone,initiation,trombone,4:13.572,576.0333333333333,2
03-25-2026,Clip3,03-25-2026-Clip3,trombone,initiation,trumpet,4:20.348,576.0333333333333,2
03-25-2026,Clip3,03-25-2026-Clip3,trombone,initiation,trombone,4:23.695,576.0333333333333,2
03-25-2026,Clip3,03-25-2026-Clip3,trombone,agreement,trumpet,4:25.758,576.0333333333333,2
03-25-2026,Clip3,03-25-2026-Clip3,trombone,initiation,trombone,5:44.203,576.0333333333333,2
03-25-2026,Clip3,03-25-2026-Clip3,trombone,initiation,trombone,5:59.764,576.0333333333333,2
03-25-2026,Clip3,03-25-2026-Clip3,trombone,agreement,trumpet,6:00.898,576.0333333333333,2
03-25-2026,Clip3,03-25-2026-Clip3,trombone,initiation,trombone,6:11.643,576.0333333333333,2
03-25-2026,Clip3,03-25-2026-Clip3,trombone,initiation,trombone,6:24.081,576.0333333333333,2
03-25-2026,Clip3,03-25-2026-Clip3,trombone,agreement,trumpet,6:28.605,576.0333333333333,2
03-25-2026,Clip3,03-25-2026-Clip3,trombone,initiation,trombone,8:16.129,576.0333333333333,2
03-25-2026,Clip3,03-25-2026-Clip3,trombone,agreement,trumpet,8:26.112,576.0333333333333,2
03-25-2026,Clip3,03-25-2026-Clip3,trombone,initiation,trumpet,8:50.452,576.0333333333333,2
03-25-2026,Clip3,03-25-2026-Clip3,trumpet,initiation,trumpet,0:01.000,576.0333333333333,5
03-25-2026,Clip3,03-25-2026-Clip3,trumpet,agreement,trombone,0:05.251,576.0333333333333,5
03-25-2026,Clip3,03-25-2026-Clip3,trumpet,initiation,trumpet,1:00.988,576.0333333333333,5
03-25-2026,Clip3,03-25-2026-Clip3,trumpet,agreement,trombone,1:03.695,576.0333333333333,5
03-25-2026,Clip3,03-25-2026-Clip3,trumpet,initiation,trombone,1:32.833,576.0333333333333,5
03-25-2026,Clip3,03-25-2026-Clip3,trumpet,agreement,trumpet,1:33.780,576.0333333333333,5
03-25-2026,Clip3,03-25-2026-Clip3,trumpet,initiation,trombone,2:22.981,576.0333333333333,5
03-25-2026,Clip3,03-25-2026-Clip3,trumpet,agreement,trumpet,2:23.432,576.0333333333333,5
03-25-2026,Clip3,03-25-2026-Clip3,trumpet,initiation,trumpet,2:53.778,576.0333333333333,5
03-25-2026,Clip3,03-25-2026-Clip3,trumpet,agreement,trombone,3:04.737,576.0333333333333,5
03-25-2026,Clip3,03-25-2026-Clip3,trumpet,initiation,trumpet,3:54.239,576.0333333333333,5
03-25-2026,Clip3,03-25-2026-Clip3,trumpet,agreement,trombone,4:13.580,576.0333333333333,5
03-25-2026,Clip3,03-25-2026-Clip3,trumpet,initiation,trombone,5:59.179,576.0333333333333,5
03-25-2026,Clip3,03-25-2026-Clip3,trumpet,agreement,trumpet,6:00.385,576.0333333333333,5
03-25-2026,Clip3,03-25-2026-Clip3,trumpet,initiation,trombone,6:24.051,576.0333333333333,5
03-25-2026,Clip3,03-25-2026-Clip3,trumpet,agreement,trumpet,6:27.990,576.0333333333333,5
03-25-2026,Clip3,03-25-2026-Clip3,trumpet,initiation,trombone,8:16.163,576.0333333333333,5
03-25-2026,Clip3,03-25-2026-Clip3,trumpet,agreement,trumpet,8:26.153,576.0333333333333,5
03-25-2026,Clip4,03-25-2026-Clip4,trombone,initiation,trumpet,0:02.000,378.1666666666667,2
03-25-2026,Clip4,03-25-2026-Clip4,trombone,agreement,trombone,0:16.500,378.1666666666667,2
03-25-2026,Clip4,03-25-2026-Clip4,trombone,initiation,trombone,3:07.089,378.1666666666667,2
03-25-2026,Clip4,03-25-2026-Clip4,trombone,agreement,trumpet,3:42.075,378.1666666666667,2
03-25-2026,Clip4,03-25-2026-Clip4,trombone,initiation,trumpet,4:52.873,378.1666666666667,2
03-25-2026,Clip4,03-25-2026-Clip4,trombone,initiation,trumpet,5:32.025,378.1666666666667,2
03-25-2026,Clip4,03-25-2026-Clip4,trombone,initiation,trombone,5:39.898,378.1666666666667,2
03-25-2026,Clip4,03-25-2026-Clip4,trombone,initiation,trumpet,5:56.135,378.1666666666667,2
03-25-2026,Clip4,03-25-2026-Clip4,trombone,agreement,trombone,5:58.371,378.1666666666667,2
03-25-2026,Clip4,03-25-2026-Clip4,trumpet,initiation,trumpet,0:01.000,378.1666666666667,5
03-25-2026,Clip4,03-25-2026-Clip4,trumpet,agreement,trombone,0:16.500,378.1666666666667,5
03-25-2026,Clip4,03-25-2026-Clip4,trumpet,initiation,trombone,3:02.179,378.1666666666667,5
03-25-2026,Clip4,03-25-2026-Clip4,trumpet,agreement,trumpet,3:41.792,378.1666666666667,5
03-25-2026,Clip4,03-25-2026-Clip4,trumpet,initiation,trumpet,5:31.953,378.1666666666667,5
03-25-2026,Clip4,03-25-2026-Clip4,trumpet,agreement,trombone,5:35.962,378.1666666666667,5
03-25-2026,Clip5,03-25-2026-Clip5,trombone,initiation,trumpet,0:00.362,809.3666666666667,2
03-25-2026,Clip5,03-25-2026-Clip5,trombone,initiation,trombone,0:02.527,809.3666666666667,2
03-25-2026,Clip5,03-25-2026-Clip5,trombone,agreement,trumpet,0:21.221,809.3666666666667,2
03-25-2026,Clip5,03-25-2026-Clip5,trombone,initiation,trombone,1:00.374,809.3666666666667,2
03-25-2026,Clip5,03-25-2026-Clip5,trombone,agreement,trumpet,1:01.991,809.3666666666667,2
03-25-2026,Clip5,03-25-2026-Clip5,trombone,initiation,trumpet,1:13.214,809.3666666666667,2
03-25-2026,Clip5,03-25-2026-Clip5,trombone,initiation,trombone,1:25.632,809.3666666666667,2
03-25-2026,Clip5,03-25-2026-Clip5,trombone,agreement,trumpet,1:30.581,809.3666666666667,2
03-25-2026,Clip5,03-25-2026-Clip5,trombone,initiation,trumpet,1:47.519,809.3666666666667,2
03-25-2026,Clip5,03-25-2026-Clip5,trombone,agreement,trombone,2:24.684,809.3666666666667,2
03-25-2026,Clip5,03-25-2026-Clip5,trombone,initiation,trumpet,2:54.582,809.3666666666667,2
03-25-2026,Clip5,03-25-2026-Clip5,trombone,agreement,trombone,3:08.487,809.3666666666667,2
03-25-2026,Clip5,03-25-2026-Clip5,trombone,initiation,trumpet,3:30.260,809.3666666666667,2
03-25-2026,Clip5,03-25-2026-Clip5,trombone,agreement,trombone,3:32.148,809.3666666666667,2
03-25-2026,Clip5,03-25-2026-Clip5,trombone,initiation,trombone,5:18.323,809.3666666666667,2
03-25-2026,Clip5,03-25-2026-Clip5,trombone,agreement,trumpet,5:45.961,809.3666666666667,2
03-25-2026,Clip5,03-25-2026-Clip5,trombone,initiation,trumpet,6:47.073,809.3666666666667,2
03-25-2026,Clip5,03-25-2026-Clip5,trombone,agreement,trombone,6:52.509,809.3666666666667,2
03-25-2026,Clip5,03-25-2026-Clip5,trombone,initiation,trumpet,7:59.888,809.3666666666667,2
03-25-2026,Clip5,03-25-2026-Clip5,trombone,agreement,trombone,8:02.062,809.3666666666667,2
03-25-2026,Clip5,03-25-2026-Clip5,trombone,initiation,trombone,8:58.677,809.3666666666667,2
03-25-2026,Clip5,03-25-2026-Clip5,trombone,agreement,trumpet,9:00.680,809.3666666666667,2
03-25-2026,Clip5,03-25-2026-Clip5,trombone,initiation,trumpet,9:19.658,809.3666666666667,2
03-25-2026,Clip5,03-25-2026-Clip5,trombone,agreement,trombone,9:26.749,809.3666666666667,2
03-25-2026,Clip5,03-25-2026-Clip5,trombone,initiation,trombone,9:31.260,809.3666666666667,2
03-25-2026,Clip5,03-25-2026-Clip5,trombone,agreement,trumpet,9:42.039,809.3666666666667,2
03-25-2026,Clip5,03-25-2026-Clip5,trombone,initiation,trombone,11:00.532,809.3666666666667,2
03-25-2026,Clip5,03-25-2026-Clip5,trombone,agreement,trumpet,11:07.510,809.3666666666667,2
03-25-2026,Clip5,03-25-2026-Clip5,trumpet,initiation,trumpet,0:00.474,809.3666666666667,5
03-25-2026,Clip5,03-25-2026-Clip5,trumpet,agreement,trombone,0:02.433,809.3666666666667,5
03-25-2026,Clip5,03-25-2026-Clip5,trumpet,initiation,trombone,1:00.399,809.3666666666667,5
03-25-2026,Clip5,03-25-2026-Clip5,trumpet,agreement,trumpet,1:01.914,809.3666666666667,5
03-25-2026,Clip5,03-25-2026-Clip5,trumpet,initiation,trumpet,1:47.820,809.3666666666667,5
03-25-2026,Clip5,03-25-2026-Clip5,trumpet,agreement,trombone,2:24.436,809.3666666666667,5
03-25-2026,Clip5,03-25-2026-Clip5,trumpet,initiation,trumpet,3:30.350,809.3666666666667,5
03-25-2026,Clip5,03-25-2026-Clip5,trumpet,agreement,trombone,3:31.033,809.3666666666667,5
03-25-2026,Clip5,03-25-2026-Clip5,trumpet,initiation,trumpet,4:40.684,809.3666666666667,5
03-25-2026,Clip5,03-25-2026-Clip5,trumpet,agreement,trombone,4:41.940,809.3666666666667,5
03-25-2026,Clip5,03-25-2026-Clip5,trumpet,initiation,trombone,5:18.488,809.3666666666667,5
03-25-2026,Clip5,03-25-2026-Clip5,trumpet,agreement,trumpet,5:45.998,809.3666666666667,5
03-25-2026,Clip5,03-25-2026-Clip5,trumpet,initiation,trumpet,6:47.086,809.3666666666667,5
03-25-2026,Clip5,03-25-2026-Clip5,trumpet,agreement,trombone,6:51.974,809.3666666666667,5
03-25-2026,Clip5,03-25-2026-Clip5,trumpet,initiation,trumpet,7:19.698,809.3666666666667,5
03-25-2026,Clip5,03-25-2026-Clip5,trumpet,agreement,trombone,7:27.425,809.3666666666667,5
03-25-2026,Clip5,03-25-2026-Clip5,trumpet,initiation,trumpet,8:03.055,809.3666666666667,5
03-25-2026,Clip5,03-25-2026-Clip5,trumpet,agreement,trombone,8:03.760,809.3666666666667,5
03-25-2026,Clip5,03-25-2026-Clip5,trumpet,initiation,trombone,8:57.799,809.3666666666667,5
03-25-2026,Clip5,03-25-2026-Clip5,trumpet,agreement,trumpet,8:59.170,809.3666666666667,5
03-25-2026,Clip5,03-25-2026-Clip5,trumpet,initiation,trumpet,9:19.522,809.3666666666667,5
03-25-2026,Clip5,03-25-2026-Clip5,trumpet,agreement,trombone,9:21.214,809.3666666666667,5
03-25-2026,Clip5,03-25-2026-Clip5,trumpet,initiation,trombone,9:30.692,809.3666666666667,5
03-25-2026,Clip5,03-25-2026-Clip5,trumpet,agreement,trumpet,9:39.652,809.3666666666667,5
03-25-2026,Clip5,03-25-2026-Clip5,trumpet,initiation,trombone,11:00.272,809.3666666666667,5
03-25-2026,Clip5,03-25-2026-Clip5,trumpet,agreement,trumpet,11:06.849,809.3666666666667,5
03-25-2026,Clip5,03-25-2026-Clip5,trumpet,initiation,trombone,11:41.918,809.3666666666667,5
03-25-2026,Clip5,03-25-2026-Clip5,trumpet,agreement,trumpet,11:57.599,809.3666666666667,5
03-25-2026,Clip6,03-25-2026-Clip6,trombone,initiation,trumpet,0:00.500,428.81666666666666,2
03-25-2026,Clip6,03-25-2026-Clip6,trombone,initiation,trombone,0:01.135,428.81666666666666,2
03-25-2026,Clip6,03-25-2026-Clip6,trombone,agreement,trombone,0:46.988,428.81666666666666,2
03-25-2026,Clip6,03-25-2026-Clip6,trombone,initiation,trumpet,2:10.793,428.81666666666666,2
03-25-2026,Clip6,03-25-2026-Clip6,trombone,initiation,trombone,2:20.397,428.81666666666666,2
03-25-2026,Clip6,03-25-2026-Clip6,trombone,initiation,trumpet,2:40.959,428.81666666666666,2
